algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
de,dixon_price,100,23,25.53569285,100000,4.6666
de,dixon_price,100,24,5.493982618,100000,4.6885
de,dixon_price,100,25,33.94105115,100000,4.6575
de,dixon_price,100,26,32.56286995,100000,4.6902
de,dixon_price,100,27,30.0803106,100000,4.6959
de,dixon_price,100,28,23.17890884,100000,4.6727
de,dixon_price,100,29,19.9895614,100000,4.6985
de,dixon_price,100,30,14.12998558,100000,4.6508
de,zakharov,30,1,0.00546087046,100000,4.6692
de,zakharov,30,2,0.004542720452,100000,4.6889
de,zakharov,30,3,0.02205452311,100000,4.6713
de,zakharov,30,4,0.02037346463,100000,4.7275
de,zakharov,30,5,0.002494407932,100000,4.7352
de,zakharov,30,6,0.002911101555,100000,4.7355
de,zakharov,30,7,0.0107600821,100000,4.7041
de,zakharov,30,8,0.01129534454,100000,4.639
de,zakharov,30,9,0.03477529361,100000,4.71
de,zakharov,30,10,0.01223850433,100000,4.6685
de,zakharov,30,11,0.01391957693,100000,4.7242
de,zakharov,30,12,0.03305205146,100000,4.6573
de,zakharov,30,13,0.0055728137,100000,4.7152
de,zakharov,30,14,0.01708527084,100000,4.6742
de,zakharov,30,15,0.2737427847,100000,4.7081
de,zakharov,30,16,0.1167639414,100000,4.684
de,zakharov,30,17,0.001399877068,100000,4.71
de,zakharov,30,18,0.004562152732,100000,4.6946
de,zakharov,30,19,0.04075063204,100000,4.7356
de,zakharov,30,20,0.002027778694,100000,4.6795
de,zakharov,30,21,0.001444670036,100000,4.7102
de,zakharov,30,22,0.01008484534,100000,4.667
de,zakharov,30,23,0.003146303398,100000,4.6902
de,zakharov,30,24,0.01801549122,100000,4.7003
de,zakharov,30,25,0.02350230863,100000,4.7088
de,zakharov,30,26,0.03642545783,100000,4.7136
de,zakharov,30,27,0.002654951002,100000,4.6913
de,zakharov,30,28,0.007340468067,100000,4.6963
de,zakharov,30,29,0.001610323015,100000,4.6541
de,zakharov,30,30,0.01855367593,100000,4.6707
de,zakharov,50,1,29.12642404,100000,4.6957
de,zakharov,50,2,15.14618681,100000,4.6585
de,zakharov,50,3,16.61300377,100000,4.666
de,zakharov,50,4,16.92513377,100000,4.6437
de,zakharov,50,5,26.48228605,100000,4.6417
de,zakharov,50,6,14.33691061,100000,4.6846
de,zakharov,50,7,22.13162915,100000,4.704
de,zakharov,50,8,16.07681695,100000,4.6862
de,zakharov,50,9,25.3927957,100000,4.7278
de,zakharov,50,10,23.18705244,100000,4.6861
de,zakharov,50,11,14.98023924,100000,4.7164
de,zakharov,50,12,14.54916752,100000,4.7041
de,zakharov,50,13,14.80535575,100000,4.7042
de,zakharov,50,14,15.34729543,100000,4.6678
de,zakharov,50,15,36.50114451,100000,4.7442
de,zakharov,50,16,33.62751009,100000,4.7042
de,zakharov,50,17,22.38379775,100000,4.719
de,zakharov,50,18,17.07129193,100000,4.6994
de,zakharov,50,19,31.06593284,100000,4.7421
de,zakharov,50,20,9.121115324,100000,4.6852
de,zakharov,50,21,15.1737891,100000,4.7668
de,zakharov,50,22,13.12492037,100000,4.6938
de,zakharov,50,23,12.7473969,100000,4.7066
de,zakharov,50,24,5.681860116,100000,4.6892
de,zakharov,50,25,25.47380517,100000,4.7144
de,zakharov,50,26,28.58724469,100000,4.7015
de,zakharov,50,27,31.63358044,100000,4.7067
de,zakharov,50,28,16.82175897,100000,4.7052
de,zakharov,50,29,23.03300755,100000,4.737
de,zakharov,50,30,23.11222964,100000,4.7425
de,zakharov,100,1,272.2026569,100000,4.7244
de,zakharov,100,2,403.7188834,100000,4.7332
de,zakharov,100,3,381.0381778,100000,4.7237
de,zakharov,100,4,379.2001505,100000,4.775
de,zakharov,100,5,266.5859016,100000,5.188
de,zakharov,100,6,232.1321838,100000,4.8904
de,zakharov,100,7,359.1822938,100000,4.8063
de,zakharov,100,8,203.5723036,100000,4.7439
de,zakharov,100,9,617.5384214,100000,4.7455
de,zakharov,100,10,434.8448443,100000,4.7415
de,zakharov,100,11,398.0340755,100000,4.7676
de,zakharov,100,12,548.4425599,100000,4.754
de,zakharov,100,13,452.1308254,100000,4.6965
de,zakharov,100,14,439.84577,100000,4.7557
de,zakharov,100,15,367.8003781,100000,4.8179
de,zakharov,100,16,396.739608,100000,4.733
de,zakharov,100,17,644.6850956,100000,4.7992
de,zakharov,100,18,385.9023508,100000,4.7256
de,zakharov,100,19,725.1026369,100000,4.7524
de,zakharov,100,20,407.7066072,100000,4.7104
de,zakharov,100,21,331.1575293,100000,4.7555
de,zakharov,100,22,543.451212,100000,4.7167
de,zakharov,100,23,585.876534,100000,4.7705
de,zakharov,100,24,462.9766662,100000,4.719
de,zakharov,100,25,339.0281354,100000,4.7544
de,zakharov,100,26,262.8692124,100000,4.7399
de,zakharov,100,27,810.1210492,100000,4.7614
de,zakharov,100,28,318.9400406,100000,4.7394
de,zakharov,100,29,500.8764648,100000,4.7708
de,zakharov,100,30,417.1864777,100000,4.7346
de,rastrigin,30,1,3.222881023,100000,4.2842
de,rastrigin,30,2,9.70558358,100000,4.2835
de,rastrigin,30,3,7.321844191,100000,4.2849
de,rastrigin,30,4,12.32248826,100000,4.2835
de,rastrigin,30,5,5.316768594,100000,4.2702
de,rastrigin,30,6,7.42169691,100000,4.3194
de,rastrigin,30,7,9.912887334,100000,4.2712
de,rastrigin,30,8,9.128126459,100000,4.2693
de,rastrigin,30,9,9.22123474,100000,4.2844
de,rastrigin,30,10,6.472469947,100000,4.2911
de,rastrigin,30,11,11.31417185,100000,4.2853
de,rastrigin,30,12,12.74790622,100000,4.2458
de,rastrigin,30,13,14.7944158,100000,4.3068
de,rastrigin,30,14,9.437783543,100000,4.2876
de,rastrigin,30,15,7.728585744,100000,4.265
de,rastrigin,30,16,10.76465173,100000,4.3138
de,rastrigin,30,17,9.605972353,100000,4.2848
de,rastrigin,30,18,8.804444617,100000,4.2789
de,rastrigin,30,19,9.929914653,100000,4.264
de,rastrigin,30,20,11.95388812,100000,4.3109
de,rastrigin,30,21,6.343854068,100000,4.2631
de,rastrigin,30,22,10.65007706,100000,4.2784
de,rastrigin,30,23,6.534227177,100000,4.2773
de,rastrigin,30,24,9.026907707,100000,4.2727
de,rastrigin,30,25,12.5790579,100000,4.2973
de,rastrigin,30,26,9.42083565,100000,4.2856
de,rastrigin,30,27,6.491857524,100000,4.2945
de,rastrigin,30,28,7.894105419,100000,4.2942
de,rastrigin,30,29,8.51827592,100000,4.2596
de,rastrigin,30,30,9.493071802,100000,4.27
de,rastrigin,50,1,127.2733379,100000,4.2773
de,rastrigin,50,2,115.5964693,100000,4.352
de,rastrigin,50,3,116.2155902,100000,4.2883
de,rastrigin,50,4,121.0670141,100000,4.3324
de,rastrigin,50,5,130.6434975,100000,4.3197
de,rastrigin,50,6,104.6874774,100000,4.3265
de,rastrigin,50,7,137.2571764,100000,4.3189
de,rastrigin,50,8,108.7839631,100000,4.2847
de,rastrigin,50,9,133.6069762,100000,4.2945
de,rastrigin,50,10,131.3130676,100000,4.3283
de,rastrigin,50,11,132.3779049,100000,4.3037
de,rastrigin,50,12,127.6432576,100000,4.3166
de,rastrigin,50,13,128.7917562,100000,4.2979
de,rastrigin,50,14,122.9905444,100000,4.3048
de,rastrigin,50,15,132.3531402,100000,4.3326
de,rastrigin,50,16,127.425595,100000,4.3245
de,rastrigin,50,17,119.3119541,100000,4.296
de,rastrigin,50,18,120.9513432,100000,4.3271
de,rastrigin,50,19,123.0146361,100000,4.3052
de,rastrigin,50,20,134.4628588,100000,4.3487
de,rastrigin,50,21,124.0549999,100000,4.3104
de,rastrigin,50,22,127.5075059,100000,4.3328
de,rastrigin,50,23,140.2055901,100000,4.3015
de,rastrigin,50,24,124.5266781,100000,4.311
de,rastrigin,50,25,130.4988149,100000,4.3043
de,rastrigin,50,26,134.2477911,100000,4.3232
de,rastrigin,50,27,121.5013273,100000,4.3074
de,rastrigin,50,28,134.5337716,100000,4.3479
de,rastrigin,50,29,141.4462919,100000,4.3231
de,rastrigin,50,30,128.9636862,100000,4.3185
de,rastrigin,100,1,108.0250485,100000,4.3603
de,rastrigin,100,2,170.0923819,100000,4.3741
de,rastrigin,100,3,283.7743362,100000,4.3596
de,rastrigin,100,4,110.6313167,100000,4.3768
de,rastrigin,100,5,95.75401032,100000,4.3604
de,rastrigin,100,6,118.9274935,100000,4.3707
de,rastrigin,100,7,177.9531937,100000,4.3481
de,rastrigin,100,8,108.9220171,100000,4.3427
de,rastrigin,100,9,187.6024711,100000,4.3792
de,rastrigin,100,10,113.3991985,100000,4.3808
de,rastrigin,100,11,172.7659613,100000,4.3832
de,rastrigin,100,12,130.3122474,100000,4.3961
