algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
ag,dixon_price,100,2,1.544248228,100000,3.6824
ag,dixon_price,100,3,20.46314465,100000,3.6945
ag,dixon_price,100,4,3.194606085,100000,3.6774
ag,dixon_price,100,5,11.27692164,100000,3.6859
ag,dixon_price,100,6,12.42603407,100000,3.6792
ag,dixon_price,100,7,1.665046658,100000,3.6919
ag,dixon_price,100,8,7.158594772,100000,3.7086
ag,dixon_price,100,9,21.51325577,100000,3.6976
ag,dixon_price,100,10,7.487171204,100000,3.7086
ag,dixon_price,100,11,21.69822913,100000,3.7225
ag,dixon_price,100,12,5.324453335,100000,3.6894
ag,dixon_price,100,13,26.59560117,100000,3.6993
ag,dixon_price,100,14,9.671325199,100000,3.8033
ag,dixon_price,100,15,22.78645056,100000,3.8142
ag,dixon_price,100,16,12.62128874,100000,3.7084
ag,dixon_price,100,17,2.088603821,100000,3.7437
ag,dixon_price,100,18,12.53182438,100000,3.7038
ag,dixon_price,100,19,9.147135305,100000,3.7119
ag,dixon_price,100,20,11.42650798,100000,3.7226
ag,dixon_price,100,21,22.83232839,100000,3.7019
ag,dixon_price,100,22,14.61731725,100000,3.7137
ag,dixon_price,100,23,11.84290867,100000,3.7294
ag,dixon_price,100,24,1.165763939,100000,3.7127
ag,dixon_price,100,25,2.057030484,100000,3.7242
ag,dixon_price,100,26,9.895789573,100000,3.7064
ag,dixon_price,100,27,18.61444603,100000,3.73
ag,dixon_price,100,28,26.36468133,100000,3.7155
ag,dixon_price,100,29,10.73597356,100000,3.7106
ag,dixon_price,100,30,1.909971361,100000,3.7193
ag,zakharov,30,1,1.049890279,100000,3.6403
ag,zakharov,30,2,2.225051353,100000,3.6498
ag,zakharov,30,3,3.044865801,100000,3.6531
ag,zakharov,30,4,2.301185529,100000,3.6307
ag,zakharov,30,5,2.462415597,100000,3.6219
ag,zakharov,30,6,0.7172331461,100000,3.6376
ag,zakharov,30,7,0.8087754292,100000,3.6233
ag,zakharov,30,8,0.6761663694,100000,3.6466
ag,zakharov,30,9,1.13560207,100000,3.6295
ag,zakharov,30,10,2.7033859,100000,3.6235
ag,zakharov,30,11,1.455614251,100000,3.6331
ag,zakharov,30,12,1.334318781,100000,3.6077
ag,zakharov,30,13,1.7369367,100000,3.6404
ag,zakharov,30,14,0.4190681647,100000,3.6402
ag,zakharov,30,15,1.150508279,100000,3.623
ag,zakharov,30,16,0.6954566459,100000,3.6327
ag,zakharov,30,17,1.405106635,100000,3.6426
ag,zakharov,30,18,3.483453626,100000,3.6192
ag,zakharov,30,19,1.347933617,100000,3.6332
ag,zakharov,30,20,1.574458811,100000,3.6161
ag,zakharov,30,21,1.079536188,100000,3.6629
ag,zakharov,30,22,1.630755985,100000,3.6512
ag,zakharov,30,23,1.088123775,100000,3.6593
ag,zakharov,30,24,0.6766656461,100000,3.6263
ag,zakharov,30,25,1.271772843,100000,3.6626
ag,zakharov,30,26,1.353207783,100000,3.6412
ag,zakharov,30,27,0.6453694468,100000,3.6595
ag,zakharov,30,28,1.780788867,100000,3.6476
ag,zakharov,30,29,1.66624989,100000,3.6491
ag,zakharov,30,30,1.338786918,100000,3.6529
ag,zakharov,50,1,60.90047878,100000,3.6549
ag,zakharov,50,2,69.2726052,100000,3.6189
ag,zakharov,50,3,76.28441943,100000,3.6441
ag,zakharov,50,4,44.04299043,100000,3.6284
ag,zakharov,50,5,65.04635927,100000,3.6499
ag,zakharov,50,6,65.49658333,100000,3.6477
ag,zakharov,50,7,68.07506559,100000,3.658
ag,zakharov,50,8,44.06131101,100000,3.6516
ag,zakharov,50,9,65.19553361,100000,3.6498
ag,zakharov,50,10,58.96715159,100000,3.6531
ag,zakharov,50,11,38.96825632,100000,3.6493
ag,zakharov,50,12,75.23356323,100000,3.6931
ag,zakharov,50,13,42.066953,100000,3.659
ag,zakharov,50,14,46.93889799,100000,3.6275
ag,zakharov,50,15,63.57324236,100000,3.645
ag,zakharov,50,16,73.45244356,100000,3.6476
ag,zakharov,50,17,69.44063308,100000,3.6455
ag,zakharov,50,18,65.47686471,100000,3.6231
ag,zakharov,50,19,49.69083983,100000,3.6408
ag,zakharov,50,20,57.76879713,100000,3.632
ag,zakharov,50,21,59.9321418,100000,3.6422
ag,zakharov,50,22,55.82804453,100000,3.6399
ag,zakharov,50,23,78.64015517,100000,3.694
ag,zakharov,50,24,45.95488388,100000,3.6575
ag,zakharov,50,25,103.7059623,100000,3.6596
ag,zakharov,50,26,51.97825493,100000,3.647
ag,zakharov,50,27,52.39371278,100000,3.6467
ag,zakharov,50,28,86.70580086,100000,3.6514
ag,zakharov,50,29,64.68728328,100000,3.6526
ag,zakharov,50,30,70.0059696,100000,3.635
ag,zakharov,100,1,394.8485475,100000,3.7
ag,zakharov,100,2,346.7321244,100000,3.7326
ag,zakharov,100,3,330.6368228,100000,3.6965
ag,zakharov,100,4,381.5295718,100000,3.6972
ag,zakharov,100,5,286.6112784,100000,3.7012
ag,zakharov,100,6,357.1309514,100000,3.7171
ag,zakharov,100,7,386.8135911,100000,3.7117
ag,zakharov,100,8,344.2634597,100000,3.6975
ag,zakharov,100,9,393.3603018,100000,3.7316
ag,zakharov,100,10,464.9195411,100000,3.724
ag,zakharov,100,11,394.0560287,100000,3.7261
ag,zakharov,100,12,521.7766865,100000,3.7271
ag,zakharov,100,13,364.1093871,100000,3.6922
ag,zakharov,100,14,407.4604236,100000,3.686
ag,zakharov,100,15,304.7341299,100000,3.7643
ag,zakharov,100,16,326.3416231,100000,3.6923
ag,zakharov,100,17,314.517972,100000,3.7214
ag,zakharov,100,18,326.5277464,100000,3.7373
ag,zakharov,100,19,455.6235356,100000,3.7414
ag,zakharov,100,20,459.4928408,100000,3.7076
ag,zakharov,100,21,426.6016932,100000,3.7517
ag,zakharov,100,22,424.2984521,100000,3.6902
ag,zakharov,100,23,301.5679057,100000,3.7043
ag,zakharov,100,24,371.0613575,100000,3.7119
ag,zakharov,100,25,399.6181301,100000,3.7179
ag,zakharov,100,26,295.4507999,100000,3.7087
ag,zakharov,100,27,348.3748632,100000,3.7094
ag,zakharov,100,28,260.6881668,100000,3.699
ag,zakharov,100,29,485.6669142,100000,3.6931
ag,zakharov,100,30,332.1220413,100000,3.6995
ag,rastrigin,30,1,19.89921585,100000,3.5683
ag,rastrigin,30,2,12.93449444,100000,3.5582
ag,rastrigin,30,3,11.93952826,100000,3.5631
ag,rastrigin,30,4,14.92441926,100000,3.5644
ag,rastrigin,30,5,8.954653726,100000,3.5627
ag,rastrigin,30,6,11.153397,100000,3.5797
ag,rastrigin,30,7,10.94456494,100000,3.573
ag,rastrigin,30,8,12.9345078,100000,3.587
ag,rastrigin,30,9,9.949615409,100000,3.5554
ag,rastrigin,30,10,12.93450835,100000,3.5672
ag,rastrigin,30,11,6.034156642,100000,3.5824
ag,rastrigin,30,12,10.94458674,100000,3.5639
ag,rastrigin,30,13,17.90928416,100000,3.5751
ag,rastrigin,30,14,13.9294473,100000,3.5735
ag,rastrigin,30,15,10.94456321,100000,3.6031
ag,rastrigin,30,16,9.949633852,100000,3.5772
ag,rastrigin,30,17,18.90427426,100000,3.5589
ag,rastrigin,30,18,19.89919949,100000,3.5833
ag,rastrigin,30,19,14.92442565,100000,3.5794
ag,rastrigin,30,20,12.93445028,100000,3.6174
ag,rastrigin,30,21,10.94458749,100000,3.5681
ag,rastrigin,30,22,7.959691961,100000,3.5564
ag,rastrigin,30,23,9.949606864,100000,3.5683
ag,rastrigin,30,24,8.954665033,100000,3.5599
ag,rastrigin,30,25,9.949642334,100000,3.5704
ag,rastrigin,30,26,13.92944484,100000,3.575
ag,rastrigin,30,27,12.93449717,100000,3.5988
ag,rastrigin,30,28,13.92945302,100000,3.5916
ag,rastrigin,30,29,8.954678875,100000,3.5949
ag,rastrigin,30,30,15.91937891,100000,3.5642
ag,rastrigin,50,1,16.85554436,100000,3.6714
ag,rastrigin,50,2,22.94668884,100000,3.6459
ag,rastrigin,50,3,29.03500144,100000,3.6544
ag,rastrigin,50,4,17.41859976,100000,3.6517
ag,rastrigin,50,5,26.36908687,100000,3.6635
ag,rastrigin,50,6,18.18069988,100000,3.6638
ag,rastrigin,50,7,28.94249203,100000,3.7003
ag,rastrigin,50,8,20.51051205,100000,3.6608
ag,rastrigin,50,9,29.35226563,100000,3.6709
ag,rastrigin,50,10,25.49124519,100000,3.652
ag,rastrigin,50,11,31.8181977,100000,3.6336
ag,rastrigin,50,12,17.53074425,100000,3.6702
ag,rastrigin,50,13,23.3078282,100000,3.7075
ag,rastrigin,50,14,26.17024032,100000,3.6518
ag,rastrigin,50,15,21.55902754,100000,3.6752
ag,rastrigin,50,16,30.51886158,100000,3.6451
ag,rastrigin,50,17,23.93548664,100000,3.6336
ag,rastrigin,50,18,25.14907175,100000,3.6267
ag,rastrigin,50,19,18.12831609,100000,3.6376
ag,rastrigin,50,20,29.08643259,100000,3.622
ag,rastrigin,50,21,24.07963714,100000,3.6626
ag,rastrigin,50,22,17.57439515,100000,3.666
ag,rastrigin,50,23,20.31694335,100000,3.6406
