algoritmo,funcao,dim,exec_id,best_f,n_fes,tempo_s
epso,zakharov,50,28,238.8966546,100000,3.8359
epso,zakharov,50,29,307.6250537,100000,3.8633
epso,zakharov,50,30,289.8427845,100000,3.8248
epso,zakharov,100,1,7.219690927e+11,100000,3.8489
epso,zakharov,100,2,6.028841108e+11,100000,3.8498
epso,zakharov,100,3,1.236863308e+12,100000,3.8497
epso,zakharov,100,4,2.077400156e+12,100000,3.8366
epso,zakharov,100,5,1.260078228e+12,100000,3.87
epso,zakharov,100,6,1.316365313e+10,100000,3.8466
epso,zakharov,100,7,4.61900661e+11,100000,3.8503
epso,zakharov,100,8,4.212283147e+11,100000,3.8448
epso,zakharov,100,9,3.619133172e+11,100000,3.8724
epso,zakharov,100,10,9.903320153e+11,100000,3.8466
epso,zakharov,100,11,2.722655098e+12,100000,3.8481
epso,zakharov,100,12,2.139214786e+12,100000,3.8254
epso,zakharov,100,13,1.401993057e+12,100000,3.8363
epso,zakharov,100,14,5.008032055e+11,100000,3.834
epso,zakharov,100,15,1.360037874e+12,100000,3.8439
epso,zakharov,100,16,8.428136434e+11,100000,3.8321
epso,zakharov,100,17,1.13036422e+12,100000,3.8466
epso,zakharov,100,18,6.236616555e+10,100000,3.8464
epso,zakharov,100,19,1.428032043e+12,100000,3.868
epso,zakharov,100,20,5.049314626e+11,100000,3.8487
epso,zakharov,100,21,7.073709161e+10,100000,3.8345
epso,zakharov,100,22,1.92987527e+12,100000,3.8369
epso,zakharov,100,23,1.282306232e+11,100000,3.8426
epso,zakharov,100,24,6.288297963e+10,100000,3.8302
epso,zakharov,100,25,3.149032187e+11,100000,3.8618
epso,zakharov,100,26,5163767.688,100000,3.8676
epso,zakharov,100,27,1.218147975e+12,100000,3.8567
epso,zakharov,100,28,4.719360802e+10,100000,3.8416
epso,zakharov,100,29,2.490975827e+12,100000,3.8529
epso,zakharov,100,30,4.591383562e+10,100000,3.8483
epso,rastrigin,30,1,48.30519976,100000,3.3693
epso,rastrigin,30,2,64.66956797,100000,3.3351
epso,rastrigin,30,3,65.65571818,100000,3.3335
epso,rastrigin,30,4,58.29809136,100000,3.3558
epso,rastrigin,30,5,57.07103076,100000,3.3253
epso,rastrigin,30,6,43.33300261,100000,3.3354
epso,rastrigin,30,7,47.58224279,100000,3.4332
epso,rastrigin,30,8,45.90540235,100000,3.3781
epso,rastrigin,30,9,54.54765705,100000,3.3568
epso,rastrigin,30,10,74.72045722,100000,3.3447
epso,rastrigin,30,11,65.41110221,100000,3.3874
epso,rastrigin,30,12,44.71367382,100000,3.3781
epso,rastrigin,30,13,51.43079715,100000,3.3477
epso,rastrigin,30,14,47.31399028,100000,3.3298
epso,rastrigin,30,15,61.44225107,100000,3.3265
epso,rastrigin,30,16,70.51509843,100000,3.3244
epso,rastrigin,30,17,74.54253788,100000,3.4086
epso,rastrigin,30,18,55.79612919,100000,3.404
epso,rastrigin,30,19,68.21467088,100000,3.3642
epso,rastrigin,30,20,75.27203168,100000,3.3926
epso,rastrigin,30,21,33.61367326,100000,3.3593
epso,rastrigin,30,22,87.17375024,100000,3.3302
epso,rastrigin,30,23,75.48920985,100000,3.3761
epso,rastrigin,30,24,52.41637939,100000,3.322
epso,rastrigin,30,25,50.01838985,100000,3.366
epso,rastrigin,30,26,45.17673702,100000,3.3273
epso,rastrigin,30,27,94.31563225,100000,3.3244
epso,rastrigin,30,28,82.24378105,100000,3.3335
epso,rastrigin,30,29,55.69930811,100000,3.3285
epso,rastrigin,30,30,69.70620684,100000,3.3304
epso,rastrigin,50,1,158.9683084,100000,3.3995
epso,rastrigin,50,2,93.65688026,100000,3.3918
epso,rastrigin,50,3,137.6450976,100000,3.4163
epso,rastrigin,50,4,149.2984666,100000,3.3649
epso,rastrigin,50,5,162.0140373,100000,3.4722
epso,rastrigin,50,6,169.3696502,100000,3.4413
epso,rastrigin,50,7,120.7431328,100000,3.4693
epso,rastrigin,50,8,141.9525885,100000,3.3987
epso,rastrigin,50,9,131.834896,100000,3.3483
epso,rastrigin,50,10,147.8168875,100000,3.3649
epso,rastrigin,50,11,124.0741504,100000,3.3718
epso,rastrigin,50,12,153.9528356,100000,3.4387
epso,rastrigin,50,13,146.8372555,100000,3.4413
epso,rastrigin,50,14,146.6686026,100000,3.387
epso,rastrigin,50,15,105.2396941,100000,3.4518
epso,rastrigin,50,16,163.5267962,100000,3.3811
epso,rastrigin,50,17,144.962181,100000,3.3803
epso,rastrigin,50,18,149.8881447,100000,3.4075
epso,rastrigin,50,19,153.4590643,100000,3.4195
epso,rastrigin,50,20,126.8532797,100000,3.3878
epso,rastrigin,50,21,142.6248795,100000,3.3824
epso,rastrigin,50,22,162.4287463,100000,3.445
